Order_ID,Date,Region,State,Category,Product,Quantity,Sales,Profit
ORD-2025-00774,2025-06-08,Asia Pacific,Maharashtra,Office Supplies,Desk Organizer,2,55.04,15.68
ORD-2024-00212,2025-06-08,North America,Texas,Furniture,Bookshelf,2,1440.76,147.18
ORD-2024-00177,2025-06-08,Europe,Ile-de-France,Furniture,Desk,9,2351.4,273.59
ORD-2024-00236,2025-06-09,Latin America,Santiago,Office Supplies,Desk Organizer,8,279.01,70.68
ORD-2024-00395,2025-06-10,Latin America,Santiago,Appliances,Microwave,6,2161.34,347.17
ORD-2024-00225,2025-06-11,Europe,England,Technology,Laptop,8,5175.45,1356.41
ORD-2025-00697,2025-06-11,Asia Pacific,Tokyo,Office Supplies,Desk Organizer,2,88.13,27.97
ORD-2025-00727,2025-06-11,Europe,Lombardy,Technology,Smartphone,4,4203.93,871.08
ORD-2024-00174,2025-06-12,North America,California,Technology,Wireless Router,7,3294.41,477.24
ORD-2024-00461,2025-06-12,Middle East & Africa,Dubai,Furniture,Conference Table,6,4513.03,-482.38
ORD-2025-00681,2025-06-12,Latin America,Sao Paulo,Technology,Laptop,11,12006.93,3177.25
ORD-2025-00793,2025-06-12,Latin America,Sao Paulo,Appliances,Air Purifier,8,1786.6,153.08
ORD-2025-01119,2025-06-12,Asia Pacific,New South Wales,Appliances,Air Purifier,1,296.1,32.24
ORD-2025-01137,2025-06-13,Asia Pacific,Tokyo,Appliances,Vacuum Cleaner,11,6240.36,756.03
ORD-2025-00676,2025-06-14,North America,California,Technology,Wireless Router,8,6294.4,1417.17
ORD-2024-00318,2025-06-15,Asia Pacific,Seoul,Appliances,Coffee Maker,7,1489.62,263.66
ORD-2025-00713,2025-06-15,Asia Pacific,Singapore,Technology,Tablet,5,2280.72,294.51
ORD-2025-00731,2025-06-16,Europe,Catalonia,Technology,Monitor,10,14500.93,1816.81
ORD-2025-00760,2025-06-17,Middle East & Africa,Gauteng,Technology,Laptop,9,13234.64,-2178.66
ORD-2024-00317,2025-06-17,Europe,England,Technology,Monitor,3,3324.59,746.79
ORD-2025-01033,2025-06-18,North America,Texas,Office Supplies,Pen Set,11,1047.65,319.95
ORD-2025-00737,2025-06-18,North America,New York,Office Supplies,Notebook,2,28.33,6.49
ORD-2025-01009,2025-06-20,Europe,Ile-de-France,Technology,Tablet,4,3707.61,-853.12
ORD-2025-00662,2025-06-21,Asia Pacific,Maharashtra,Technology,Smartphone,11,9236.48,1366.53
ORD-2024-00013,2025-06-21,North America,Texas,Technology,Wireless Router,7,11077.84,2645.07
ORD-2025-00886,2025-06-21,Europe,Bavaria,Office Supplies,Desk Organizer,7,273.2,93.98
ORD-2025-00631,2025-06-22,North America,Ontario,Appliances,Mini Fridge,9,2413.94,479.92
ORD-2024-00557,2025-06-22,Asia Pacific,Tokyo,Technology,Smartphone,1,407.32,76.94
ORD-2024-00377,2025-06-22,Latin America,Mexico City,Office Supplies,Notebook,2,47.68,9.41
ORD-2024-00215,2025-06-22,Asia Pacific,Tokyo,Furniture,Conference Table,6,1207.39,160.41
ORD-2025-01002,2025-06-22,Asia Pacific,Singapore,Furniture,Bookshelf,4,1283.46,226.45
ORD-2025-00757,2025-06-23,Europe,England,Furniture,Desk,10,1427.71,133.67
ORD-2025-00805,2025-06-23,Asia Pacific,Singapore,Appliances,Coffee Maker,8,3877.41,385.91
ORD-2024-00471,2025-06-23,North America,California,Furniture,Bookshelf,7,5613.89,899.85
ORD-2025-00739,2025-06-23,North America,Texas,Technology,Wireless Router,10,9485.73,1376.13
ORD-2024-00432,2025-06-24,Europe,Lombardy,Technology,Laptop,5,6085.38,1504.33
ORD-2025-00603,2025-06-24,Middle East & Africa,Dubai,Office Supplies,Stapler,11,679.35,163.97
ORD-2025-01036,2025-06-26,Europe,Lombardy,Furniture,Cabinet,11,2277.99,258.53
ORD-2024-00059,2025-06-27,Asia Pacific,New South Wales,Furniture,Desk,6,1166.13,194.51
ORD-2025-01139,2025-06-27,Asia Pacific,Maharashtra,Office Supplies,Pen Set,9,204.15,75.29
ORD-2025-00878,2025-06-28,Middle East & Africa,Nairobi,Technology,Tablet,3,3001.49,531.54
ORD-2024-00062,2025-06-28,Europe,England,Office Supplies,Stapler,11,764.55,233.26
ORD-2024-00512,2025-06-29,Europe,Bavaria,Furniture,Office Chair,7,4873.24,523.49
ORD-2024-00391,2025-06-29,Europe,Catalonia,Technology,Laptop,5,4889.51,599.64
ORD-2024-00378,2025-06-29,Middle East & Africa,Cairo,Office Supplies,Stapler,7,492.25,113.01
ORD-2024-00360,2025-07-01,Europe,England,Furniture,Office Chair,11,7337.63,1002.88
ORD-2024-00463,2025-07-01,Latin America,Bogota,Office Supplies,Notebook,9,235.92,73.0
ORD-2025-00895,2025-07-01,Europe,England,Office Supplies,Printer Paper,9,435.16,102.7
ORD-2024-00493,2025-07-04,North America,Texas,Technology,Laptop,9,12891.5,2464.52
ORD-2025-01065,2025-07-04,Asia Pacific,Maharashtra,Furniture,Desk,4,2887.64,238.01
ORD-2025-01098,2025-07-06,North America,Florida,Appliances,Coffee Maker,1,353.39,60.39
ORD-2024-00247,2025-07-07,Asia Pacific,Maharashtra,Furniture,Office Chair,10,5527.46,968.6
ORD-2025-01073,2025-07-07,North America,New York,Technology,Wireless Router,3,2454.27,563.41
ORD-2024-00042,2025-07-08,North America,New York,Technology,Smartphone,9,14528.51,-4032.11
ORD-2024-00234,2025-07-08,North America,Texas,Technology,Wireless Router,1,1455.24,302.29
ORD-2024-00051,2025-07-09,Asia Pacific,Maharashtra,Furniture,Bookshelf,6,1594.1,304.36
ORD-2024-00014,2025-07-10,Asia Pacific,Tokyo,Technology,Wireless Router,3,2386.91,620.33
ORD-2025-01134,2025-07-11,Asia Pacific,Tokyo,Appliances,Air Purifier,4,1412.14,274.89
ORD-2025-00742,2025-07-11,North America,Texas,Appliances,Coffee Maker,8,2948.85,505.1
ORD-2025-00714,2025-07-12,Europe,Lombardy,Office Supplies,Desk Organizer,4,220.81,41.76
ORD-2024-00207,2025-07-12,Middle East & Africa,Cairo,Appliances,Coffee Maker,5,638.36,54.56
ORD-2024-00489,2025-07-13,Middle East & Africa,Nairobi,Technology,Wireless Router,6,7771.91,1458.53
ORD-2024-00128,2025-07-13,Europe,Bavaria,Technology,Tablet,9,14424.76,3214.99
ORD-2024-00423,2025-07-14,Latin America,Santiago,Technology,Tablet,3,3875.95,1061.24
ORD-2025-00657,2025-07-14,Europe,Bavaria,Furniture,Desk,5,1681.36,183.29
ORD-2024-00089,2025-07-15,North America,Texas,Technology,Tablet,6,7201.11,-1060.4
ORD-2025-01148,2025-07-15,Europe,Bavaria,Technology,Monitor,10,12041.94,1918.1
ORD-2024-00320,2025-07-15,Europe,England,Furniture,Office Chair,6,3427.07,742.57
ORD-2025-01061,2025-07-17,Asia Pacific,Tokyo,Office Supplies,Stapler,7,607.37,191.65
ORD-2025-00645,2025-07-17,Europe,England,Office Supplies,Pen Set,4,320.58,110.92
ORD-2025-00911,2025-07-17,North America,Florida,Technology,Wireless Router,4,6679.28,1493.9
ORD-2024-00173,2025-07-18,North America,California,Furniture,Conference Table,2,661.08,109.04
ORD-2025-01058,2025-07-18,Asia Pacific,New South Wales,Technology,Tablet,8,3624.1,975.48
ORD-2024-00370,2025-07-18,North America,New York,Furniture,Office Chair,10,1457.41,125.5
ORD-2025-00864,2025-07-18,Europe,Ile-de-France,Office Supplies,Notebook,6,200.88,-40.8
ORD-2024-00002,2025-07-19,Asia Pacific,Singapore,Furniture,Conference Table,7,4395.42,956.15
ORD-2025-00734,2025-07-20,Asia Pacific,Singapore,Technology,Tablet,7,4925.39,1249.21
ORD-2025-00836,2025-07-21,Europe,Bavaria,Furniture,Desk,4,1854.46,303.71
ORD-2024-00402,2025-07-22,North America,Texas,Technology,Smartphone,8,6807.42,1786.55
ORD-2024-00050,2025-07-22,Asia Pacific,Maharashtra,Technology,Laptop,3,1316.12,351.0
ORD-2025-00815,2025-07-22,Europe,Ile-de-France,Furniture,Office Chair,7,1526.76,300.8
ORD-2025-00602,2025-07-23,Europe,Catalonia,Office Supplies,Notebook,2,148.59,54.56
ORD-2024-00210,2025-07-23,Europe,Ile-de-France,Furniture,Office Chair,5,1508.04,127.11
ORD-2024-00598,2025-07-23,Europe,Ile-de-France,Office Supplies,Desk Organizer,2,135.99,25.88
ORD-2024-00107,2025-07-24,North America,Florida,Appliances,Microwave,10,2860.16,-257.7
ORD-2024-00112,2025-07-24,North America,Florida,Technology,Smartphone,11,7721.39,-2083.14
ORD-2025-00766,2025-07-24,North America,New York,Office Supplies,Pen Set,10,1078.61,291.61
ORD-2025-00806,2025-07-25,Latin America,Mexico City,Furniture,Conference Table,1,686.0,78.37
ORD-2024-00025,2025-07-25,North America,Texas,Furniture,Cabinet,11,9019.89,1714.73
ORD-2024-00278,2025-07-26,Asia Pacific,New South Wales,Technology,Monitor,9,12956.87,2762.78
ORD-2025-00690,2025-07-26,Europe,Lombardy,Office Supplies,Desk Organizer,9,868.09,247.76
ORD-2025-00918,2025-07-27,Europe,Ile-de-France,Appliances,Microwave,6,3418.94,694.08
ORD-2024-00160,2025-07-27,Asia Pacific,Seoul,Appliances,Coffee Maker,4,1479.15,249.51
ORD-2025-00613,2025-07-27,Asia Pacific,Tokyo,Technology,Monitor,2,3266.82,623.6
ORD-2024-00476,2025-07-27,Europe,Ile-de-France,Office Supplies,Printer Paper,3,28.34,8.14
ORD-2025-00955,2025-07-28,Middle East & Africa,Cairo,Technology,Laptop,4,4475.63,1211.69
ORD-2025-00725,2025-07-28,Europe,England,Technology,Tablet,4,7061.99,1878.31
ORD-2024-00016,2025-07-28,Middle East & Africa,Cairo,Office Supplies,Pen Set,3,189.95,-59.0
ORD-2024-00106,2025-07-29,Middle East & Africa,Riyadh,Technology,Smartphone,11,15545.29,2014.23
ORD-2025-00990,2025-07-29,Europe,Bavaria,Office Supplies,Stapler,3,111.87,29.38
ORD-2024-00249,2025-07-29,Latin America,Mexico City,Technology,Monitor,5,3627.14,915.46
ORD-2024-00213,2025-07-30,North America,Texas,Office Supplies,Pen Set,3,219.91,42.55
ORD-2024-00559,2025-08-02,Latin America,Sao Paulo,Office Supplies,Notebook,4,318.0,58.31
ORD-2025-00639,2025-08-02,Latin America,Bogota,Technology,Laptop,5,8080.33,-1470.85
ORD-2025-01133,2025-08-03,Asia Pacific,Maharashtra,Technology,Tablet,11,7858.2,1523.39
ORD-2024-00261,2025-08-03,Europe,Bavaria,Office Supplies,Pen Set,9,346.25,64.06
ORD-2025-00692,2025-08-04,Latin America,Bogota,Technology,Laptop,9,14404.94,3599.56
ORD-2025-00745,2025-08-04,North America,Ontario,Office Supplies,Pen Set,7,204.66,66.29
ORD-2024-00071,2025-08-04,Asia Pacific,Tokyo,Office Supplies,Pen Set,9,1071.9,303.66
ORD-2024-00135,2025-08-04,North America,Texas,Technology,Wireless Router,1,941.22,229.78
ORD-2024-00105,2025-08-05,Europe,Bavaria,Furniture,Office Chair,5,3839.32,663.92
ORD-2024-00484,2025-08-05,North America,Ontario,Technology,Tablet,10,11393.79,2382.05
ORD-2025-01012,2025-08-07,North America,New York,Furniture,Office Chair,11,4209.19,672.77
ORD-2025-00716,2025-08-07,Europe,Catalonia,Office Supplies,Notebook,3,259.37,78.89
ORD-2025-00686,2025-08-08,Middle East & Africa,Riyadh,Furniture,Desk,8,4829.5,982.86
ORD-2025-00860,2025-08-08,North America,Ontario,Appliances,Vacuum Cleaner,11,3009.7,486.37
ORD-2025-00852,2025-08-08,Asia Pacific,Singapore,Technology,Wireless Router,7,7800.45,942.52
ORD-2025-01087,2025-08-08,Europe,Catalonia,Appliances,Mini Fridge,1,377.86,55.25
ORD-2024-00591,2025-08-08,Asia Pacific,Singapore,Technology,Tablet,9,3840.89,984.28
ORD-2024-00596,2025-08-09,North America,Florida,Appliances,Air Purifier,6,2411.19,299.47
ORD-2025-01199,2025-08-09,Latin America,Sao Paulo,Furniture,Desk,10,2193.46,165.82
ORD-2024-00472,2025-08-10,Europe,Catalonia,Furniture,Desk,1,503.52,87.35
ORD-2024-00428,2025-08-10,North America,New York,Technology,Laptop,2,2578.52,695.45
ORD-2024-00551,2025-08-10,Europe,Catalonia,Technology,Wireless Router,1,921.22,245.58
ORD-2025-00654,2025-08-11,North America,Texas,Technology,Wireless Router,2,2026.9,446.26
ORD-2024-00092,2025-08-11,Asia Pacific,Seoul,Appliances,Vacuum Cleaner,11,3066.25,466.58
ORD-2024-00103,2025-08-11,Europe,Lombardy,Technology,Smartphone,7,5708.25,1550.2
ORD-2025-01001,2025-08-13,North America,Florida,Office Supplies,Printer Paper,1,76.22,17.68
ORD-2024-00291,2025-08-13,Europe,Catalonia,Furniture,Conference Table,2,403.16,30.85
ORD-2025-00837,2025-08-13,Asia Pacific,Tokyo,Furniture,Bookshelf,2,557.65,35.78
ORD-2024-00336,2025-08-13,Asia Pacific,Maharashtra,Furniture,Bookshelf,7,1643.77,169.8
ORD-2024-00227,2025-08-14,North America,California,Technology,Monitor,10,14260.16,3437.28
ORD-2025-00885,2025-08-17,Europe,England,Technology,Smartphone,8,9877.76,1761.52
ORD-2024-00166,2025-08-18,Asia Pacific,Maharashtra,Office Supplies,Stapler,1,64.55,23.77
ORD-2024-00514,2025-08-19,Asia Pacific,Seoul,Technology,Laptop,10,16910.61,3816.26
ORD-2025-00741,2025-08-20,Latin America,Buenos Aires,Technology,Monitor,11,10008.15,1923.62
ORD-2025-00849,2025-08-22,Europe,Bavaria,Furniture,Office Chair,5,923.14,134.83
ORD-2025-00867,2025-08-22,North America,Florida,Technology,Tablet,1,427.07,68.75
ORD-2025-01025,2025-08-23,Europe,England,Furniture,Bookshelf,2,364.46,45.26
ORD-2024-00149,2025-08-23,Latin America,Bogota,Appliances,Air Purifier,6,1468.86,196.68
ORD-2024-00028,2025-08-24,Asia Pacific,Singapore,Technology,Monitor,2,2496.31,-502.17
ORD-2024-00524,2025-08-25,Latin America,Bogota,Office Supplies,Printer Paper,7,599.92,136.11
ORD-2025-00605,2025-08-26,North America,Ontario,Technology,Laptop,4,6131.02,790.06
ORD-2025-00794,2025-08-26,Asia Pacific,New South Wales,Technology,Smartphone,10,7595.04,1006.85
ORD-2024-00433,2025-08-26,Asia Pacific,Seoul,Office Supplies,Stapler,1,108.61,35.46
ORD-2025-01040,2025-08-27,Asia Pacific,New South Wales,Technology,Laptop,6,6925.13,1919.81
ORD-2024-00302,2025-08-27,Asia Pacific,Tokyo,Furniture,Cabinet,5,2431.75,186.47
ORD-2024-00038,2025-08-27,Asia Pacific,Tokyo,Furniture,Desk,5,2924.07,394.23
ORD-2024-00553,2025-08-28,North America,California,Office Supplies,Notebook,5,70.83,19.03
ORD-2024-00334,2025-08-29,North America,Ontario,Technology,Wireless Router,11,7813.71,1888.84
ORD-2024-00482,2025-08-29,Europe,Catalonia,Technology,Monitor,8,6959.85,961.56
ORD-2024-00545,2025-08-30,Middle East & Africa,Riyadh,Office Supplies,Printer Paper,4,441.16,104.6
ORD-2024-00388,2025-08-30,Asia Pacific,Tokyo,Office Supplies,Printer Paper,7,435.15,137.63
ORD-2024-00090,2025-08-31,Europe,Lombardy,Furniture,Desk,11,4255.08,653.41
ORD-2024-00101,2025-08-31,Latin America,Buenos Aires,Technology,Wireless Router,8,11515.19,2340.73
ORD-2024-00084,2025-08-31,Asia Pacific,Singapore,Technology,Wireless Router,10,10162.63,2740.73
ORD-2024-00582,2025-09-01,Europe,Lombardy,Office Supplies,Notebook,2,48.45,11.08
ORD-2025-00611,2025-09-01,North America,Texas,Technology,Laptop,1,1115.47,202.55
ORD-2025-01097,2025-09-02,Europe,England,Office Supplies,Pen Set,9,944.49,-306.27
ORD-2025-00816,2025-09-03,Asia Pacific,Singapore,Office Supplies,Notebook,10,891.3,271.88
ORD-2024-00589,2025-09-03,North America,Florida,Technology,Tablet,11,7205.2,1448.59
ORD-2025-01080,2025-09-03,North America,California,Office Supplies,Pen Set,6,137.17,29.23
ORD-2025-00868,2025-09-04,North America,Texas,Technology,Smartphone,1,1247.73,217.1
ORD-2025-01016,2025-09-04,Asia Pacific,Singapore,Technology,Laptop,1,1518.31,282.87
ORD-2025-01086,2025-09-05,Latin America,Mexico City,Office Supplies,Pen Set,1,73.77,23.97
ORD-2024-00019,2025-09-05,Asia Pacific,New South Wales,Technology,Smartphone,6,5346.8,737.49
ORD-2025-01125,2025-09-06,Europe,Ile-de-France,Furniture,Cabinet,2,879.35,179.48
ORD-2025-00963,2025-09-06,Europe,England,Office Supplies,Pen Set,5,282.73,83.58
ORD-2024-00459,2025-09-06,Europe,Catalonia,Office Supplies,Notebook,6,559.93,185.17
ORD-2024-00513,2025-09-06,North America,Texas,Appliances,Air Purifier,8,1065.8,150.29
ORD-2024-00093,2025-09-07,Europe,Bavaria,Furniture,Conference Table,5,1803.06,135.49
ORD-2025-01024,2025-09-07,Asia Pacific,Singapore,Technology,Monitor,5,4947.2,1326.4
ORD-2024-00590,2025-09-08,Asia Pacific,Singapore,Furniture,Bookshelf,11,8402.94,1350.54
ORD-2025-01126,2025-09-08,Europe,Lombardy,Technology,Wireless Router,2,1178.87,256.02
ORD-2025-01093,2025-09-08,Latin America,Buenos Aires,Technology,Wireless Router,7,8024.74,1575.96
ORD-2025-00723,2025-09-09,North America,Ontario,Office Supplies,Printer Paper,6,683.85,245.27
ORD-2025-01144,2025-09-09,North America,California,Appliances,Vacuum Cleaner,11,3698.77,753.6
ORD-2025-00775,2025-09-10,Asia Pacific,Singapore,Technology,Wireless Router,6,3895.5,940.25
ORD-2025-00865,2025-09-10,Latin America,Buenos Aires,Office Supplies,Desk Organizer,10,765.48,251.95
ORD-2024-00361,2025-09-10,Middle East & Africa,Cairo,Technology,Smartphone,10,12578.75,1634.0
ORD-2024-00477,2025-09-11,Middle East & Africa,Gauteng,Appliances,Mini Fridge,3,1504.52,-267.63
ORD-2025-01163,2025-09-11,Middle East & Africa,Cairo,Technology,Wireless Router,11,6169.82,1019.21
ORD-2025-00856,2025-09-12,Asia Pacific,Maharashtra,Technology,Wireless Router,11,9376.74,1165.62
ORD-2025-00650,2025-09-12,Europe,Catalonia,Technology,Smartphone,7,3719.74,570.0
ORD-2024-00297,2025-09-13,North America,Florida,Technology,Monitor,10,17184.76,3341.3
ORD-2025-01007,2025-09-13,Asia Pacific,Seoul,Technology,Smartphone,2,1083.1,220.18
ORD-2025-01158,2025-09-13,Europe,Catalonia,Appliances,Microwave,11,6653.16,721.13
ORD-2025-00780,2025-09-13,Latin America,Santiago,Technology,Laptop,2,2587.07,593.46
ORD-2025-01150,2025-09-14,Latin America,Sao Paulo,Technology,Laptop,11,9032.92,2077.34
ORD-2025-00882,2025-09-14,North America,Ontario,Office Supplies,Pen Set,6,553.29,166.15
ORD-2024-00560,2025-09-14,Middle East & Africa,Dubai,Technology,Smartphone,2,1318.45,335.97
ORD-2024-00146,2025-09-15,Asia Pacific,Tokyo,Furniture,Cabinet,9,6813.27,1211.7
ORD-2025-01127,2025-09-16,North America,New York,Furniture,Desk,5,1899.56,290.59
ORD-2025-00835,2025-09-16,Europe,Catalonia,Technology,Smartphone,7,3816.15,1010.98
ORD-2025-00643,2025-09-16,Europe,Bavaria,Appliances,Coffee Maker,6,1563.99,247.59
ORD-2024-00125,2025-09-17,Europe,Bavaria,Furniture,Office Chair,10,1636.78,303.06
ORD-2024-00151,2025-09-17,North America,New York,Appliances,Air Purifier,9,2735.59,241.12
ORD-2025-01042,2025-09-18,Latin America,Santiago,Office Supplies,Desk Organizer,8,489.83,117.01
ORD-2024-00232,2025-09-18,North America,New York,Furniture,Office Chair,8,5895.31,889.24
ORD-2025-00610,2025-09-18,North America,New York,Technology,Monitor,8,10155.05,1294.74
ORD-2024-00037,2025-09-19,Asia Pacific,New South Wales,Appliances,Coffee Maker,11,5317.37,761.13
ORD-2024-00006,2025-09-19,Latin America,Buenos Aires,Appliances,Mini Fridge,9,4277.43,502.71
ORD-2025-00668,2025-09-21,Middle East & Africa,Cairo,Furniture,Bookshelf,7,1098.57,141.35
ORD-2024-00427,2025-09-23,Asia Pacific,New South Wales,Office Supplies,Stapler,8,272.54,60.32
ORD-2025-00829,2025-09-23,North America,Florida,Technology,Smartphone,2,2036.31,450.98
ORD-2025-01023,2025-09-26,Middle East & Africa,Nairobi,Technology,Wireless Router,8,6919.1,-1004.06
ORD-2024-00504,2025-09-26,North America,California,Furniture,Desk,2,1236.62,251.54
ORD-2024-00492,2025-09-26,North America,Texas,Appliances,Vacuum Cleaner,2,1084.59,259.31
ORD-2025-00921,2025-09-29,Europe,Ile-de-France,Technology,Monitor,5,5659.12,1552.37
ORD-2024-00396,2025-10-01,North America,Florida,Appliances,Air Purifier,9,4816.9,1030.59
ORD-2024-00558,2025-10-01,North America,New York,Office Supplies,Pen Set,4,474.14,-140.85
ORD-2025-00781,2025-10-03,North America,California,Furniture,Desk,5,3105.12,420.83
ORD-2025-00812,2025-10-04,Latin America,Sao Paulo,Technology,Smartphone,4,6793.27,1421.64
ORD-2024-00517,2025-10-06,Middle East & Africa,Riyadh,Office Supplies,Notebook,1,60.88,17.49
ORD-2025-01141,2025-10-06,Europe,Bavaria,Furniture,Desk,3,1444.85,193.39
ORD-2025-00904,2025-10-08,Latin America,Santiago,Furniture,Conference Table,2,361.72,46.35
ORD-2024-00375,2025-10-09,Latin America,Mexico City,Technology,Tablet,10,5621.02,795.02
ORD-2025-01004,2025-10-09,North America,Texas,Appliances,Coffee Maker,4,1230.0,218.21
ORD-2024-00035,2025-10-11,Europe,Lombardy,Appliances,Mini Fridge,8,2904.7,572.17
ORD-2024-00565,2025-10-11,Asia Pacific,Maharashtra,Office Supplies,Notebook,7,309.87,60.34
ORD-2024-00362,2025-10-13,Asia Pacific,Seoul,Technology,Laptop,11,17835.52,3899.95
ORD-2024-00389,2025-10-13,Middle East & Africa,Nairobi,Appliances,Mini Fridge,3,1758.16,312.09
ORD-2024-00358,2025-10-13,Europe,Catalonia,Technology,Monitor,8,3618.51,488.78
ORD-2024-00048,2025-10-14,North America,Ontario,Appliances,Coffee Maker,10,4928.17,781.1
ORD-2024-00364,2025-10-15,Latin America,Sao Paulo,Furniture,Desk,10,4291.4,605.24
ORD-2024-00579,2025-10-15,North America,Florida,Office Supplies,Notebook,11,314.01,59.87
ORD-2025-00828,2025-10-17,Europe,Ile-de-France,Appliances,Air Purifier,9,3399.37,502.76
ORD-2024-00304,2025-10-17,North America,Ontario,Technology,Wireless Router,3,2285.13,467.64
ORD-2025-00740,2025-10-18,Asia Pacific,Maharashtra,Furniture,Conference Table,8,5317.72,1100.49
ORD-2024-00095,2025-10-18,Middle East & Africa,Dubai,Office Supplies,Pen Set,11,1161.54,423.71
ORD-2024-00179,2025-10-20,North America,Ontario,Furniture,Bookshelf,8,1111.34,147.57
ORD-2024-00220,2025-10-21,North America,Texas,Furniture,Office Chair,3,929.29,113.47
ORD-2025-01037,2025-10-21,Europe,Ile-de-France,Technology,Tablet,10,12416.74,2926.7
ORD-2024-00592,2025-10-21,Europe,Ile-de-France,Furniture,Desk,3,2217.31,446.84
ORD-2024-00345,2025-10-23,Middle East & Africa,Nairobi,Furniture,Desk,10,1467.95,258.83
ORD-2024-00067,2025-10-23,Europe,Bavaria,Office Supplies,Notebook,4,94.37,23.33
ORD-2025-01108,2025-10-25,Europe,Bavaria,Appliances,Mini Fridge,3,914.73,138.0
ORD-2025-00843,2025-10-26,Latin America,Santiago,Office Supplies,Notebook,1,72.36,24.47
ORD-2025-01154,2025-10-26,Asia Pacific,Tokyo,Office Supplies,Notebook,3,134.28,45.06
ORD-2024-00202,2025-10-26,Europe,Lombardy,Technology,Laptop,6,6326.86,1379.87
ORD-2025-00840,2025-10-27,North America,Florida,Technology,Laptop,2,2998.5,-648.57
ORD-2025-00943,2025-10-29,Europe,Catalonia,Technology,Monitor,5,5698.47,842.35
ORD-2024-00529,2025-10-31,Middle East & Africa,Riyadh,Technology,Smartphone,10,6393.88,1539.67
ORD-2025-00642,2025-10-31,North America,California,Office Supplies,Desk Organizer,3,261.48,56.94
ORD-2024-00324,2025-10-31,Asia Pacific,Tokyo,Technology,Tablet,2,1593.43,344.8
ORD-2024-00153,2025-11-01,North America,Florida,Technology,Smartphone,4,5387.7,1287.87
ORD-2025-01170,2025-11-01,Asia Pacific,New South Wales,Office Supplies,Notebook,10,167.95,62.77
ORD-2025-00669,2025-11-02,North America,New York,Technology,Monitor,11,12939.53,2464.62
ORD-2025-00804,2025-11-02,Europe,Bavaria,Technology,Smartphone,11,13756.33,2094.46
ORD-2025-01103,2025-11-02,Europe,Bavaria,Furniture,Office Chair,6,3551.31,710.12
ORD-2025-00715,2025-11-03,Asia Pacific,Seoul,Technology,Tablet,5,3822.15,553.81
ORD-2025-00969,2025-11-03,Asia Pacific,Seoul,Technology,Laptop,10,13638.25,1674.33
ORD-2025-01081,2025-11-03,North America,Texas,Technology,Tablet,8,8151.87,1145.99
ORD-2024-00530,2025-11-04,Asia Pacific,Seoul,Furniture,Bookshelf,4,2891.27,341.95
ORD-2025-01006,2025-11-04,Asia Pacific,Seoul,Technology,Laptop,4,2924.98,509.19
ORD-2025-00733,2025-11-04,North America,California,Furniture,Office Chair,2,1625.17,114.43
ORD-2024-00527,2025-11-05,North America,Florida,Technology,Wireless Router,2,1480.3,339.47
ORD-2024-00061,2025-11-05,Asia Pacific,Maharashtra,Technology,Laptop,9,7202.24,1913.29
ORD-2025-01067,2025-11-07,Latin America,Santiago,Office Supplies,Stapler,8,407.78,77.53
ORD-2024-00264,2025-11-07,Latin America,Bogota,Furniture,Office Chair,7,4565.52,363.26
ORD-2024-00452,2025-11-07,North America,New York,Technology,Smartphone,1,699.37,-194.75
ORD-2024-00586,2025-11-07,Middle East & Africa,Dubai,Technology,Tablet,1,1547.15,273.63
ORD-2024-00577,2025-11-07,Europe,Catalonia,Technology,Laptop,7,7029.62,1086.62
ORD-2024-00499,2025-11-08,North America,Texas,Technology,Laptop,9,12454.31,1742.83
ORD-2024-00024,2025-11-08,Latin America,Sao Paulo,Technology,Smartphone,10,11566.24,2818.35
ORD-2025-01182,2025-11-08,Asia Pacific,Singapore,Appliances,Air Purifier,10,861.67,-90.61
ORD-2024-00438,2025-11-09,North America,California,Furniture,Desk,8,6437.39,-863.77
ORD-2024-00421,2025-11-09,North America,Florida,Furniture,Bookshelf,2,888.81,90.54
ORD-2025-00862,2025-11-09,Asia Pacific,New South Wales,Furniture,Bookshelf,2,236.64,16.54
ORD-2025-01143,2025-11-11,Europe,Lombardy,Technology,Monitor,10,7737.52,1766.75
ORD-2025-00693,2025-11-11,Latin America,Sao Paulo,Technology,Monitor,2,2850.07,578.85
ORD-2025-00722,2025-11-11,Latin America,Sao Paulo,Appliances,Air Purifier,9,3813.57,687.12
ORD-2024-00470,2025-11-13,Europe,Ile-de-France,Furniture,Conference Table,11,8057.93,-980.16
ORD-2024-00491,2025-11-13,North America,New York,Appliances,Microwave,10,4219.47,577.47
ORD-2024-00409,2025-11-14,North America,Ontario,Appliances,Vacuum Cleaner,3,605.87,68.95
ORD-2025-00764,2025-11-15,North America,New York,Furniture,Desk,3,2222.65,276.69
ORD-2025-00754,2025-11-15,Asia Pacific,Singapore,Technology,Laptop,10,6766.35,1198.47
ORD-2024-00382,2025-11-15,North America,California,Office Supplies,Notebook,5,424.68,100.92
ORD-2025-00680,2025-11-15,Latin America,Bogota,Office Supplies,Printer Paper,4,86.46,30.33
ORD-2024-00348,2025-11-15,Asia Pacific,Maharashtra,Appliances,Vacuum Cleaner,5,364.15,35.51
ORD-2024-00181,2025-11-16,Middle East & Africa,Cairo,Office Supplies,Printer Paper,8,872.61,253.11
